trajectory_id,batch_id,task_dir,absolute_task_dir,source_path,solve_out_path,trace_path,duplicate_content_hash,total_duration,workspace_status,metrics_path,judgement_log_path,judge_output_path,contamination_path,disallowed_path,scaffold_family,agent_model,effort_or_mode,budget_hours,benchmark,base_model,run_replicate,raw_task_name,inventory_reasons,harness_family,batch_run,configuration_id,cell_id,duplicate_group_size,duplicate_group_id,source_format,parser_confidence,behavior_status,trajectory_status,metrics_status,contamination_status,disallowed_model_status,terminal_event,event_count,command_call_count,activity_count,training_count,evaluation_count,checkpoint_count,debug_count,data_preparation_count,monitoring_count,training_experiment_count,initial_objective,initial_objective_signature,known_objective_count,valid_objective_pair_count,same_objective_count,objective_change_count,objective_change_rate,within_objective_rate,observed_objective_change,first_objective_change_progress,episode_count,final_metric,best_metric,evaluation_point_count,workspace_metric_count,unknown_evidence,parse_lines,json_lines,malformed_json_lines,filter_reasons,consistency_check_status,consistency_checker,review_correction_count,review_corrections
d45afc667c77752fad25,claude_non_api_max_claude-opus-4-8_10h_run1,claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102/trace.txt,aff547ce043f20d91880759f6b443ce0a44659a59479d7e4ff03f0b570fbe926,08:33:30,present,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102/metrics.json,,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102/judge_output.json,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/healthbench_Qwen_Qwen3-4B-Base_17315102/disallowed_model_judgement.txt,claude,Claude Opus 4.8,,10,HealthBench,Qwen3-4B-Base,17315102,healthbench_Qwen_Qwen3-4B-Base_17315102,[],Claude,run1,claude_non_api_max_claude-opus-4-8_10h_run1::HealthBench::Qwen3-4B-Base,HealthBench__Qwen3-4B-Base,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,1290,266,18,0,7,1,10,0,87,0,no_parameter_update,,0,0,0,0,,,False,,1,0.5056852184320766,0.5056852184320766,2,0,False,1174,1164,0,[],checked,deterministic_rules,0,[]
d4a6c52f9e39918ce560,codex_non_api_high_gpt-5.3-codex_10h_run2,codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16917995,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16917995,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16917995/solve_out.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16917995/solve_out.txt,,1c5be808a450abd8f5042c6778df7e2dbb82beacce64940989be3b1cdf1defd8,02:50:00,present,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16917995/metrics.json,,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16917995/judge_output.json,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16917995/contamination_judgement.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_16917995/disallowed_model_judgement.txt,codex,GPT-5.3 Codex,high,10,GSM8K,Qwen3-1.7B-Base,16917995,gsm8k_Qwen_Qwen3-1.7B-Base_16917995,[],Codex,run2,codex_non_api_high_gpt-5.3-codex_10h_run2::GSM8K::Qwen3-1.7B-Base,GSM8K__Qwen3-1.7B-Base,1,,codex_jsonl,high,complete,complete,valid,clean,clean,True,628,149,62,13,35,13,0,1,32,13,supervised_likelihood,supervised_likelihood,13,12,12,0,0.0,1.0,False,,14,0.1645185746777862,0.1645185746777862,1,0,False,638,628,0,[],checked,deterministic_rules,0,[]
d4fae16eae537f28cb87,codex_non_api_gpt-5.3-codex_10h_run2,codex_non_api_gpt-5.3-codex_10h_run2/healthbench_google_gemma-3-4b-pt_16843696,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/healthbench_google_gemma-3-4b-pt_16843696,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/healthbench_google_gemma-3-4b-pt_16843696/solve_out.txt,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/healthbench_google_gemma-3-4b-pt_16843696/solve_out.txt,,650e64197f5b5d1d3078faece4e410dc82772606757c1e7699aab07a6140d180,00:33:34,present,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/healthbench_google_gemma-3-4b-pt_16843696/metrics.json,,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/healthbench_google_gemma-3-4b-pt_16843696/judge_output.json,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/healthbench_google_gemma-3-4b-pt_16843696/contamination_judgement.txt,data/PostTrainBench-Trajectories/codex_non_api_gpt-5.3-codex_10h_run2/healthbench_google_gemma-3-4b-pt_16843696/disallowed_model_judgement.txt,codex,GPT-5.3 Codex,,10,HealthBench,Gemma-3-4B-PT,16843696,healthbench_google_gemma-3-4b-pt_16843696,[],Codex,run2,codex_non_api_gpt-5.3-codex_10h_run2::HealthBench::Gemma-3-4B-PT,HealthBench__Gemma-3-4B-PT,1,,codex_jsonl,high,complete,complete,valid,clean,clean,True,192,46,11,4,3,4,0,0,7,4,supervised_likelihood,supervised_likelihood,4,3,3,0,0.0,1.0,False,,5,0.26929982046678635,0.26929982046678635,2,0,False,202,192,0,[],checked,deterministic_rules,0,[]
d5870044b045fc440849,codex_non_api_high_gpt-5.3-codex_10h_run3,codex_non_api_high_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16919976,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16919976,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16919976/solve_out.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16919976/solve_out.txt,,d8cfa86ad0f21a8a1ad198c3efe6e69af77d6bcfc29dff73023b79e8e4949e5c,01:34:31,present,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16919976/metrics.json,,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16919976/judge_output.json,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16919976/contamination_judgement.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run3/arenahardwriting_Qwen_Qwen3-4B-Base_16919976/disallowed_model_judgement.txt,codex,GPT-5.3 Codex,high,10,ArenaHardWriting,Qwen3-4B-Base,16919976,arenahardwriting_Qwen_Qwen3-4B-Base_16919976,[],Codex,run3,codex_non_api_high_gpt-5.3-codex_10h_run3::ArenaHardWriting::Qwen3-4B-Base,ArenaHardWriting__Qwen3-4B-Base,1,,codex_jsonl,high,complete,complete,valid,clean,clean,True,397,93,15,0,3,6,6,0,11,0,no_parameter_update,,0,0,0,0,,,False,,1,0.015105740181268883,0.015105740181268883,1,0,False,407,397,0,[],checked,deterministic_rules,0,[]
d5b65920962cdbea191e,opencode_zai_glm-5_10h_run2,opencode_zai_glm-5_10h_run2/gsm8k_google_gemma-3-4b-pt_16854400,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/gsm8k_google_gemma-3-4b-pt_16854400,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/gsm8k_google_gemma-3-4b-pt_16854400/solve_out.txt,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/gsm8k_google_gemma-3-4b-pt_16854400/solve_out.txt,,db84e6236ee1918107da63765662b3bfb65dac7106c7cac3ecf2f0c30a4e38f9,02:14:19,present,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/gsm8k_google_gemma-3-4b-pt_16854400/metrics.json,,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/gsm8k_google_gemma-3-4b-pt_16854400/judge_output.json,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/gsm8k_google_gemma-3-4b-pt_16854400/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_zai_glm-5_10h_run2/gsm8k_google_gemma-3-4b-pt_16854400/disallowed_model_judgement.txt,other,GLM-5,,10,GSM8K,Gemma-3-4B-PT,16854400,gsm8k_google_gemma-3-4b-pt_16854400,[],OpenCode,run2,opencode_zai_glm-5_10h_run2::GSM8K::Gemma-3-4B-PT,GSM8K__Gemma-3-4B-PT,2,db84e6236ee1918107da63765662b3bfb65dac7106c7cac3ecf2f0c30a4e38f9,opencode_jsonl,high,complete,complete,valid,clean,clean,True,255,88,12,2,5,4,1,0,31,2,supervised_likelihood,supervised_likelihood,2,1,1,0,0.0,1.0,False,,3,0.27369219105382864,0.27369219105382864,1,0,False,268,255,0,[],checked,deterministic_rules,0,[]
d5b886f73ba4e218b3d2,claude_claude-opus-4-6_10h_run1,claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397/solve_out.txt,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397/solve_out.txt,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397/trace.txt,80e4a84a6606f7b80513a409ab457c023d094839896653d9b3a09daea18bdbfd,09:35:19,present,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397/metrics.json,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397/judgement.log,,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run1/bfcl_Qwen_Qwen3-1.7B-Base_16829397/disallowed_model_judgement.txt,claude,Claude Opus 4.6,,10,BFCL,Qwen3-1.7B-Base,16829397,bfcl_Qwen_Qwen3-1.7B-Base_16829397,[],Claude,run1,claude_claude-opus-4-6_10h_run1::BFCL::Qwen3-1.7B-Base,BFCL__Qwen3-1.7B-Base,1,,claude_jsonl,high,complete,complete,invalid,flagged,clean,True,2132,738,166,10,75,39,37,5,73,10,supervised_likelihood,supervised_likelihood,10,9,9,0,0.0,1.0,False,,11,0.82,1.0,35,35,False,1783,1773,0,"['invalid_metrics', 'flagged_contamination_judgement']",checked,deterministic_rules,0,[]
d6148b7020ed973f98fa,opencode_opencode_gpt-5.1-codex-max_10h,opencode_opencode_gpt-5.1-codex-max_10h/arenahardwriting_Qwen_Qwen3-1.7B-Base_16807854,data/PostTrainBench-Trajectories/opencode_opencode_gpt-5.1-codex-max_10h/arenahardwriting_Qwen_Qwen3-1.7B-Base_16807854,data/PostTrainBench-Trajectories/opencode_opencode_gpt-5.1-codex-max_10h/arenahardwriting_Qwen_Qwen3-1.7B-Base_16807854/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_gpt-5.1-codex-max_10h/arenahardwriting_Qwen_Qwen3-1.7B-Base_16807854/solve_out.txt,,84b8cfc2a9765082438013ac0130d82962b1c83e61609400a4cd9e6ccef0de17,00:18:02,present,data/PostTrainBench-Trajectories/opencode_opencode_gpt-5.1-codex-max_10h/arenahardwriting_Qwen_Qwen3-1.7B-Base_16807854/metrics.json,,,data/PostTrainBench-Trajectories/opencode_opencode_gpt-5.1-codex-max_10h/arenahardwriting_Qwen_Qwen3-1.7B-Base_16807854/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_opencode_gpt-5.1-codex-max_10h/arenahardwriting_Qwen_Qwen3-1.7B-Base_16807854/disallowed_model_judgement.txt,codex,GPT-5.1 Codex Max,,10,ArenaHardWriting,Qwen3-1.7B-Base,16807854,arenahardwriting_Qwen_Qwen3-1.7B-Base_16807854,[],OpenCode,single,opencode_opencode_gpt-5.1-codex-max_10h::ArenaHardWriting::Qwen3-1.7B-Base,ArenaHardWriting__Qwen3-1.7B-Base,1,,opencode_jsonl,high,complete,complete,valid,clean,clean,True,168,54,1,0,0,1,0,0,1,0,no_parameter_update,,0,0,0,0,,,False,,1,0.001394700139470014,0.001394700139470014,1,0,False,181,168,0,[],checked,deterministic_rules,0,[]
d69172ec9fcf4e78a203,glmx_glm-5.2-preview_1m__10h_run1,glmx_glm-5.2-preview_1m__10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995/solve_out.txt,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995/solve_out.txt,,192d8a3c6a54591e143fd214aa2e7e630a423234d2a4039e4674672f118a1c10,10:05:01,present,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995/metrics.json,,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995/judge_output.json,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995/contamination_judgement.txt,data/PostTrainBench-Trajectories/glmx_glm-5.2-preview_1m__10h_run1/aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995/disallowed_model_judgement.txt,other,GLM-5.2 Preview,1m,10,AIME 2025,SmolLM3-3B-Base,17339995,aime2025_HuggingFaceTB_SmolLM3-3B-Base_17339995,[],GLM-X,run1,glmx_glm-5.2-preview_1m__10h_run1::AIME 2025::SmolLM3-3B-Base,AIME 2025__SmolLM3-3B-Base,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,2441,447,55,0,40,0,15,0,296,0,no_parameter_update,,0,0,0,0,,,False,,1,0.16666666666666666,0.16666666666666666,1,0,False,2119,2108,0,[],checked,deterministic_rules,0,[]
d69289d8420a00ac5aff,claude_claude-opus-4-6_10h_run2,claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674/solve_out.txt,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674/solve_out.txt,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674/trace.txt,d404dc765f3a2c3cbe6ef0714eced1aece4bff30cbedef90b5a10a3ff2f757da,02:12:54,present,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674/metrics.json,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674/judgement.log,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674/judge_output.json,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_claude-opus-4-6_10h_run2/bfcl_google_gemma-3-4b-pt_16838674/disallowed_model_judgement.txt,claude,Claude Opus 4.6,,10,BFCL,Gemma-3-4B-PT,16838674,bfcl_google_gemma-3-4b-pt_16838674,[],Claude,run2,claude_claude-opus-4-6_10h_run2::BFCL::Gemma-3-4B-PT,BFCL__Gemma-3-4B-PT,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,623,212,59,9,39,8,0,3,2,9,supervised_likelihood,supervised_likelihood,6,5,5,0,0.0,1.0,False,,10,1.0,1.0,17,16,False,525,511,0,[],checked,deterministic_rules,0,[]
d69cd6109169ffafc679,claude_non_api_max_claude-opus-4-8_10h_run1,claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922/trace.txt,549df3bb3112298ae2a365f8586fd370e7bec851d955083ebad14ef00591cffb,05:24:02,present,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922/metrics.json,,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922/judge_output.json,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_non_api_max_claude-opus-4-8_10h_run1/gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922/disallowed_model_judgement.txt,claude,Claude Opus 4.8,,10,GPQA Main,SmolLM3-3B-Base,17315922,gpqamain_HuggingFaceTB_SmolLM3-3B-Base_17315922,[],Claude,run1,claude_non_api_max_claude-opus-4-8_10h_run1::GPQA Main::SmolLM3-3B-Base,GPQA Main__SmolLM3-3B-Base,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,1409,287,30,0,19,0,11,0,95,0,no_parameter_update,,0,0,0,0,,,False,,1,0.30357142857142855,0.30357142857142855,1,0,False,1259,1249,0,[],checked,deterministic_rules,0,[]
d73278380cf43d264bf2,claude_non_api_claude-opus-4-8_10h_run2,claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184/solve_out.txt,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184/trace.txt,a6ae0e6c8b23a2032a2b5457e800e45f0741023520d6b245c9dba4487d241168,08:24:33,present,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184/metrics.json,,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184/judge_output.json,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184/contamination_judgement.txt,data/PostTrainBench-Trajectories/claude_non_api_claude-opus-4-8_10h_run2/gsm8k_Qwen_Qwen3-1.7B-Base_17311184/disallowed_model_judgement.txt,claude,Claude Opus 4.8,,10,GSM8K,Qwen3-1.7B-Base,17311184,gsm8k_Qwen_Qwen3-1.7B-Base_17311184,[],Claude,run2,claude_non_api_claude-opus-4-8_10h_run2::GSM8K::Qwen3-1.7B-Base,GSM8K__Qwen3-1.7B-Base,1,,claude_jsonl,high,complete,complete,valid,clean,clean,True,527,102,19,0,17,1,1,0,31,0,no_parameter_update,,0,0,0,0,,,False,,1,0.6413949962092494,0.6413949962092494,1,0,False,467,457,0,[],checked,deterministic_rules,0,[]
d743c92a011b010b718f,codex_non_api_high_gpt-5.3-codex_10h_run2,codex_non_api_high_gpt-5.3-codex_10h_run2/bfcl_Qwen_Qwen3-4B-Base_16917257,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/bfcl_Qwen_Qwen3-4B-Base_16917257,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/bfcl_Qwen_Qwen3-4B-Base_16917257/solve_out.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/bfcl_Qwen_Qwen3-4B-Base_16917257/solve_out.txt,,b2e5e8b2e33d2908b0e624940256fe70b7ab4c5003dbd495b3472fb46cba9f48,01:20:06,present,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/bfcl_Qwen_Qwen3-4B-Base_16917257/metrics.json,,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/bfcl_Qwen_Qwen3-4B-Base_16917257/judge_output.json,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/bfcl_Qwen_Qwen3-4B-Base_16917257/contamination_judgement.txt,data/PostTrainBench-Trajectories/codex_non_api_high_gpt-5.3-codex_10h_run2/bfcl_Qwen_Qwen3-4B-Base_16917257/disallowed_model_judgement.txt,codex,GPT-5.3 Codex,high,10,BFCL,Qwen3-4B-Base,16917257,bfcl_Qwen_Qwen3-4B-Base_16917257,[],Codex,run2,codex_non_api_high_gpt-5.3-codex_10h_run2::BFCL::Qwen3-4B-Base,BFCL__Qwen3-4B-Base,1,,codex_jsonl,high,complete,complete,valid,clean,clean,True,386,71,25,5,11,0,8,1,6,5,objective_unknown,objective_unknown,0,0,0,0,,,False,,6,0.0,0.0,1,0,False,396,386,0,[],checked,deterministic_rules,0,[]
d74917705d48363101de,opencode_opencode_gemini-3.1-pro_10h_run2,opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697/solve_out.txt,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697/trace.txt,7bcc798bc7ebd1fc364fd788d9a56241de1a1a90e81bc42c9ca647d77eb739a2,02:58:04,present,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697/metrics.json,,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697/judge_output.json,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697/contamination_judgement.txt,data/PostTrainBench-Trajectories/opencode_opencode_gemini-3.1-pro_10h_run2/humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697/disallowed_model_judgement.txt,other,Gemini 3.1 Pro,,10,HumanEval,SmolLM3-3B-Base,16863697,humaneval_HuggingFaceTB_SmolLM3-3B-Base_16863697,[],OpenCode,run2,opencode_opencode_gemini-3.1-pro_10h_run2::HumanEval::SmolLM3-3B-Base,HumanEval__SmolLM3-3B-Base,1,,opencode_jsonl,high,complete,complete,valid,clean,clean,True,219,72,12,3,7,2,0,0,10,3,supervised_likelihood,supervised_likelihood,3,2,2,0,0.0,1.0,False,,4,0.47560975609756095,0.47560975609756095,1,0,False,229,219,0,[],checked,deterministic_rules,0,[]
